BlockNumber;Time Since Block start in s;EventType;isHit;Scheiben Nummer (in Sequence);MousePosX;MousePosY;Scheiben Pos X;Scheiben Pos Y;Scheiben Velocity;Scheiben Durchmesser;Zeit of Existence;Maximale Existenzzeit;Anzahl an Scheiben aktuell present;Time To Movement Initiation;Cursor Path Error;final Pos Error;maxMovementVelocity in pixel/sec
2;7,502258;mouse;1;0;0,5473958;0,1476852;0,5468965;0,1554599;0;1;0,8317871;40;1;0,1176758;0,01616192;0,007790772;2,048362
2;7,502258;instantiate;0;0;0,5473958;0,1476852;0,4204464;0,866114;0;0;0;40;102;0;0;0;0
2;8,11969;mouse;1;0;0,4127604;0,8476852;0,4204464;0,866114;0;1;0,6174316;40;1;0,06887817;-0,0142287;0,01996735;2,228054
2;8,155884;instantiate;0;0;0,4127604;0,8476852;0,3658868;0,2720416;0;0;0;40;103;0;0;0;0
2;8,885986;mouse;1;0;0,3854167;0,2763889;0,3658868;0,2720416;0;1;0,7301025;40;1;0,1000061;0,01913524;0,02148898;1,9969
2;8,885986;instantiate;0;0;0,3854167;0,2763889;0,9114482;0,1395879;0;0;0;40;104;0;0;0;0
2;9,687927;mouse;1;0;0,8942708;0,1662037;0,9114482;0,1395879;0;1;0,8019409;40;1;0,137207;0,1157493;0,03312833;1,775753
2;9,687927;instantiate;0;0;0,8942708;0,1662037;0,147179;0,8859527;0;0;0;40;105;0;0;0;0
2;10,70435;mouse;1;0;0,1640625;0,8939815;0,147179;0,8859527;0;1;1,016418;40;1;0,2337646;0,01306474;0,01869531;2,407538
2;10,70435;instantiate;0;0;0,1640625;0,8939815;0,6197377;0,333794;0;0;0;40;106;0;0;0;0
2;11,47134;mouse;1;0;0,6289063;0,3226852;0,6197377;0,333794;0;1;0,7669983;40;1;0,1186523;0,03040963;0,01370231;2,595779
2;11,47134;instantiate;0;0;0,6289063;0,3226852;0,7818756;0,6395327;0;0;0;40;107;0;0;0;0
2;12,1879;mouse;1;0;0,7817708;0,6328704;0,7818756;0,6395327;0;1;0,7165527;40;1;0,1029053;0,1436104;0,006663192;1,742106
2;12,1879;instantiate;0;0;0,7817708;0,6328704;0,9365753;0,899231;0;0;0;40;108;0;0;0;0
2;12,97302;mouse;1;0;0,9341146;0,9138889;0,9365753;0,899231;0;1;0,7851257;40;1;0,1197205;0,1863341;0,01501209;1,967929
2;12,97302;instantiate;0;0;0,9341146;0,9138889;0,6213759;0,5452291;0;0;0;40;109;0;0;0;0
2;13,68829;mouse;1;0;0,6302083;0,5388889;0,6213759;0,5452291;0;1;0,715271;40;1;0,103241;0,03585252;0,01087246;1,508127
2;13,68829;instantiate;0;0;0,6302083;0,5388889;0,3213214;0,6931427;0;0;0;40;110;0;0;0;0
2;14,47302;mouse;1;0;0,3299479;0,7078704;0,3213214;0,6931427;0;1;0,784729;40;1;0,1030273;0,1356513;0,01706813;1,602012
2;14,5069;instantiate;0;0;0,3299479;0,7078704;0,5574694;0,1516004;0;0;0;40;111;0;0;0;0
2;15,20584;mouse;1;0;0,5591146;0,1638889;0,5574694;0,1516004;0;1;0,6989441;40;1;0,116333;0,004411697;0,01462888;1,895648
2;15,20584;instantiate;0;0;0,5591146;0,1638889;0,5786616;0,6156084;0;0;0;40;112;0;0;0;0
2;15,82285;mouse;1;0;0,5690104;0,6231481;0,5786616;0,6156084;0;1;0,6170044;40;1;0,1021423;0,02981099;0,01224712;1,81015
2;15,82285;instantiate;0;0;0,5690104;0,6231481;0,2095089;0,4349844;0;0;0;40;113;0;0;0;0
2;16,52362;mouse;1;0;0,2179687;0,45;0,2095089;0,4349844;0;1;0,7007751;40;1;0,1543884;0,03487563;0,01723479;2,009831
2;16,55658;instantiate;0;0;0,2179687;0,45;0,763811;0,661886;0;0;0;40;114;0;0;0;0
2;17,28961;mouse;1;0;0,7700521;0,6509259;0,763811;0,661886;0;1;0,7330322;40;1;0,1173401;0,008733153;0,01261249;2,473087
2;17,30661;instantiate;0;0;0,7700521;0,6509259;0,3482323;0,6579255;0;0;0;40;115;0;0;0;0
2;17,99014;mouse;1;0;0,3234375;0,6800926;0,3482323;0,6579255;0;1;0,6835327;40;1;0,1170959;0,06863102;0,03325898;1,550661
2;18,02341;instantiate;0;0;0,3234375;0,6800926;0,8493249;0,847111;0;0;0;40;116;0;0;0;0
2;18,74039;mouse;1;0;0,8520833;0,8421296;0,8493249;0,847111;0;1;0,71698;40;1;0,1005249;0,04174995;0,005694098;2,222695
2;18,74039;instantiate;0;0;0,8520833;0,8421296;0,1439051;0,2280495;0;0;0;40;117;0;0;0;0
2;19,61118;mouse;1;0;0,1515625;0,2555556;0,1439051;0,2280495;0;1;0,8707886;40;1;0,1018982;-0,0195691;0,02981018;2,402546
2;19,61118;instantiate;0;0;0,1515625;0,2555556;0,1158474;0,5320835;0;0;0;40;118;0;0;0;0
2;20,32559;mouse;1;0;0,1098958;0,5282407;0,1158474;0,5320835;0;1;0,7144165;40;1;0,1013794;0,2846094;0,007084334;1,935196
2;20,32559;instantiate;0;0;0,1098958;0,5282407;0,4986894;0,2313325;0;0;0;40;119;0;0;0;0
2;21,12405;mouse;1;0;0,4895833;0,2134259;0,4986894;0,2313325;0;1;0,7984619;40;1;0,1020508;0,133962;0,0200889;2,106258
2;21,16006;instantiate;0;0;0,4895833;0,2148148;0,08312195;0,8842282;0;0;0;40;120;0;0;0;0
2;21,89206;mouse;1;0;0,07604167;0,8907408;0,08312195;0,8842282;0;1;0,7319946;40;1;0,06570435;0,05757213;0,009619984;2,357052
2;21,92487;instantiate;0;0;0,07604167;0,8907408;0,5771285;0,1685739;0;0;0;40;121;0;0;0;0
2;22,72504;mouse;1;0;0,5864583;0,1907407;0,5771285;0,1685739;0;1;0,8001709;40;1;0,08285522;0,02832294;0,02405022;2,453296
2;22,75851;instantiate;0;0;0,5864583;0,1907407;0,4545811;0,819443;0;0;0;40;122;0;0;0;0
2;23,4614;mouse;1;0;0,4583333;0,7842593;0,4545811;0,819443;0;1;0,7028809;40;1;0,06536865;-0,005940974;0,0353833;2,329304
2;23,49149;instantiate;0;0;0,4583333;0,7842593;0,4545642;0,2929052;0;0;0;40;123;0;0;0;0
2;24,15985;mouse;1;0;0,46875;0,3074074;0,4545642;0,2929052;0;1;0,6683655;40;1;0,08410645;0,0197055;0,02028672;1,873793
2;24,15985;instantiate;0;0;0,46875;0,3074074;0,8258894;0,9159811;0;0;0;40;124;0;0;0;0
2;24,92584;mouse;1;0;0,834375;0,8986111;0,8258894;0,9159811;0;1;0,7659912;40;1;0,08612061;0,04285502;0,01933189;3,004618
2;24,92584;instantiate;0;0;0,834375;0,8986111;0,384559;0,3245087;0;0;0;40;125;0;0;0;0
2;25,69296;mouse;1;0;0,4067708;0,3388889;0,384559;0,3245087;0;1;0,7671204;40;1;0,1206055;0,02238882;0,02646046;3,004754
2;25,72641;instantiate;0;0;0,4067708;0,3388889;0,1085495;0,8857871;0;0;0;40;126;0;0;0;0
2;26,46017;mouse;0;0;0,07864583;0,9078704;0,1085495;0,8857871;0;1;0,7337646;40;1;0,1206055;0,02238882;0,02646046;3,004754
2;26,76324;mouse;1;0;0,1098958;0,8851852;0,1085495;0,8857871;0;1;1,036835;40;1;0,08215332;0,3002652;0,0003270764;2,500151
2;26,7973;instantiate;0;0;0,1104167;0,8837963;0,5596926;0,3403563;0;0;0;40;127;0;0;0;0
2;27,57718;mouse;1;0;0,5455729;0,3175926;0,5596926;0,3403563;0;1;0,7798767;40;1;0,06634521;0,07857126;0,02678713;2,359974
2;27,59454;instantiate;0;0;0,5455729;0,3175926;0,9106032;0,4142504;0;0;0;40;128;0;0;0;0
2;28,34378;mouse;1;0;0,8976563;0,4194444;0,9106032;0,4142504;0;1;0,7492371;40;1;0,09973145;0,2012093;0,01394999;1,496171
2;28,34378;instantiate;0;0;0,8976563;0,4194444;0,5642574;0,5096031;0;0;0;40;129;0;0;0;0
2;28,96149;mouse;1;0;0,5859375;0,4912037;0,5642574;0,5096031;0;1;0,6177063;40;1;0,08575439;-0,01845029;0,02843528;1,195209
2;28,99771;instantiate;0;0;0,5859375;0,4912037;0,3402753;0,8004631;0;0;0;40;130;0;0;0;0
2;29,67917;mouse;1;0;0,3247396;0,8037037;0,3402753;0,8004631;0;1;0,6814575;40;1;0,2145996;0,02720186;0,01587015;2,044786
2;29,6955;instantiate;0;0;0,3247396;0,8037037;0,1665047;0,4071922;0;0;0;40;131;0;0;0;0
2;30,37918;mouse;1;0;0,159375;0,4287037;0,1665047;0,4071922;0;1;0,6836853;40;1;0,1824036;0,02544978;0,02266227;1,908016
2;30,41473;instantiate;0;0;0,159375;0,4287037;0,8993029;0,9312058;0;0;0;40;132;0;0;0;0
2;31,27884;mouse;1;0;0,89375;0,9046296;0,8993029;0,9228796;0;1;0,8641052;40;1;0,0670166;0,03957462;0,01907602;2,856106
2;31,31128;instantiate;0;0;0,8942708;0,9046296;0,6256801;0,606288;0;0;0;40;133;0;0;0;0
2;31,92996;mouse;1;0;0,64375;0,5953704;0,6256801;0,606288;0;1;0,6186829;40;1;0,09960938;0,02359718;0,02111194;1,882037
2;31,92996;instantiate;0;0;0,64375;0,5953704;0,4902009;0,2214153;0;0;0;40;134;0;0;0;0
2;32,69537;mouse;1;0;0,4875;0,2240741;0,4902009;0,2214153;0;1;0,7654114;40;1;0,1351013;0,1057753;0,003789993;1,818363
2;32,71231;instantiate;0;0;0,4875;0,2240741;0,8714978;0,8408191;0;0;0;40;135;0;0;0;0
2;33,54727;mouse;1;0;0,8851563;0,8222222;0,8714978;0,8408191;0;1;0,8349609;40;1;0,117218;0,1111305;0,02307374;2,970434
2;33,58304;instantiate;0;0;0,8851563;0,8222222;0,9235647;0,2286939;0;0;0;40;136;0;0;0;0
2;34,38126;mouse;1;0;0,9341146;0,2333333;0,9235647;0,2286939;0;1;0,7982178;40;1;0,06625366;0,15308;0,01152496;2,483999
2;34,38126;instantiate;0;0;0,9341146;0,2333333;0,8484854;0,5872983;0;0;0;40;137;0;0;0;0
2;35,09579;mouse;1;0;0,8598958;0,5773148;0,8484854;0,5872983;0;1;0,7145386;40;1;0,06884766;0,2568253;0,01516138;1,898901
2;35,09579;instantiate;0;0;0,8598958;0,5773148;0,2431728;0,1717434;0;0;0;40;138;0;0;0;0
2;35,91473;mouse;1;0;0,2244792;0,1685185;0,2431728;0,1717434;0;1;0,8189392;40;1;0,1360474;0,05828565;0,01896976;2,274625
2;35,91473;instantiate;0;0;0,2244792;0,1685185;0,6304696;0,4143968;0;0;0;40;139;0;0;0;0
2;36,69714;mouse;1;0;0,6255208;0,3847222;0,6304696;0,4143968;0;1;0,7824097;40;1;0,08627319;0,1577463;0,03008441;2,52506
2;36,73114;instantiate;0;0;0,6255208;0,3847222;0,106732;0,6538289;0;0;0;40;140;0;0;0;0
2;37,56467;mouse;1;0;0,1015625;0,6731482;0,106732;0,6538289;0;1;0,8335266;40;1;0,1010437;0,1200506;0,02134363;2,182416
2;37,58115;instantiate;0;0;0,1015625;0,6722222;0,5920483;0,4676126;0;0;0;40;141;0;0;0;0
2;38,29926;mouse;1;0;0,5846354;0,4462963;0,5920483;0,4676126;0;1;0,7181091;40;1;0,1013184;0,08972442;0,02256844;1,97173
2;38,29926;instantiate;0;0;0,5846354;0,4462963;0,5541056;0,9481372;0;0;0;40;142;0;0;0;0
2;38,99933;mouse;1;0;0,5460938;0,9148148;0,5541056;0,9228811;0;1;0,7000732;40;1;0,1009827;0,03740123;0,01136901;2,173832
2;39,03262;instantiate;0;0;0,5460938;0,9148148;0,1327465;0,6998251;0;0;0;40;143;0;0;0;0
2;39,69922;mouse;1;0;0,1354167;0,725;0,1327465;0,6998251;0;1;0,6665955;40;1;0,08297729;0,1793366;0,02531613;1,762283
2;39,69922;instantiate;0;0;0,1354167;0,725;0,9277753;0,4715796;0;0;0;40;144;0;0;0;0
2;40,61731;mouse;1;0;0,9059896;0,4833333;0,9277753;0,4715796;0;1;0,9180908;40;1;0,1200867;-0,000235498;0,02544302;2,37244
3;0;instantiate;0;0;0,6729167;0,3583333;0,4101211;0,4198048;0;0;0;40;145;0;0;0;0
3;0,8680725;mouse;1;0;0,4296875;0,4046296;0,4101211;0,4198048;0;1;0,8680725;40;1;0,2505493;0,0410029;0,02476144;1,569962
3;0,8680725;instantiate;0;0;0,4296875;0,4046296;0,06430393;0,1844339;0;0;0;40;146;0;0;0;0
3;1,719116;mouse;0;0;0,08515625;0,15;0,06430393;0,1844339;0;1;0,8510437;40;1;0,2505493;0,0410029;0,02476144;1,569962
3;2,220276;mouse;1;0;0,06901041;0,1717593;0,06430393;0,1844339;0;1;1,352203;40;1;0,151825;0,2287312;0,01352029;2,676857
3;2,220276;instantiate;0;0;0,06901041;0,1717593;0,8747809;0,7838009;0;0;0;40;147;0;0;0;0
3;3,152374;mouse;1;0;0,8742188;0,7634259;0,8747809;0,7838009;0;1;0,9320984;40;1;0,1668396;0,05581868;0,02038271;5,776848
3;3,168121;instantiate;0;0;0,8742188;0,7634259;0,5194437;0,1635371;0;0;0;40;148;0;0;0;0
3;4,036957;mouse;1;0;0,5265625;0,1462963;0,5194437;0,1635371;0;1;0,8688354;40;1;0,2302246;0,1706274;0,01865274;4,768157
3;4,036957;instantiate;0;0;0,5265625;0,1462963;0,8689036;0,5862831;0;0;0;40;149;0;0;0;0
3;4,803528;mouse;1;0;0,8638021;0,5703704;0,8689036;0,5862831;0;1;0,766571;40;1;0,154541;0,2076755;0,01671047;4,29118
3;4,838898;instantiate;0;0;0,8638021;0,5703704;0,1126881;0,2147593;0;0;0;40;150;0;0;0;0
3;5,672089;mouse;0;0;0,1341146;0,1814815;0,1126881;0,2147593;0;1;0,8331909;40;1;0,154541;0,2076755;0,01671047;4,29118
3;6,106567;mouse;1;0;0,1067708;0,2101852;0,1126881;0,2147593;0;1;1,26767;40;1;0,1161499;0,2004189;0,003591785;3,207526
3;6,139862;instantiate;0;0;0,1067708;0,2092593;0,8171884;0,9458867;0;0;0;40;151;0;0;0;0
3;6,98703;mouse;1;0;0,8052083;0,9231482;0,8171884;0,9228808;0;1;0,847168;40;1;0,09994507;0,1003493;0,0119831;4,742041
3;7,023926;instantiate;0;0;0,8052083;0,9231482;0,5864456;0,05151999;0;0;0;40;152;0;0;0;0
3;7,788696;mouse;1;0;0,5638021;0,05740741;0,5864456;0,08090407;0;1;0,7647705;40;1;0,0987854;0,2194157;0,0326316;3,367829
3;7,803253;instantiate;0;0;0,5638021;0,05740741;0,1816794;0,08282384;0;0;0;40;153;0;0;0;0
3;8,52121;mouse;1;0;0,1815104;0,06898148;0,1816794;0,08282384;0;1;0,7179565;40;1;0,09951782;0,2425182;0,01384339;2,22736
3;8,554932;instantiate;0;0;0,1815104;0,06898148;0,8872209;0,7061936;0;0;0;40;154;0;0;0;0
3;9,339844;mouse;1;0;0,8950521;0,6800926;0,8872209;0,7061936;0;1;0,7849121;40;1;0,08343506;0,01167947;0,02725054;4,309238
3;9,371094;instantiate;0;0;0,8950521;0,6800926;0,5649494;0,545297;0;0;0;40;155;0;0;0;0
3;9,888;mouse;1;0;0,5877604;0,5375;0,5649494;0,545297;0;1;0,5169067;40;1;0,09985352;-0,004250228;0,02410674;1,886218
3;9,921783;instantiate;0;0;0,5877604;0,5375;0,1368175;0,4908636;0;0;0;40;156;0;0;0;0
3;10,65622;mouse;1;0;0,1294271;0,4833333;0,1368175;0,4908636;0;1;0,734436;40;1;0,2301025;0,0138891;0,01055095;1,98534
3;10,68872;instantiate;0;0;0,1294271;0,4833333;0,3536461;0,2259751;0;0;0;40;157;0;0;0;0
3;11,35718;mouse;1;0;0,3338542;0,2587963;0,3536461;0,2259751;0;1;0,668457;40;1;0,04998779;0,3257416;0,04059137;1,932187
3;11,38928;instantiate;0;0;0,3338542;0,2587963;0,8829572;0,8332474;0;0;0;40;158;0;0;0;0
3;12,25659;mouse;1;0;0,8916667;0,7958333;0,8829572;0,8332474;0;1;0,8673096;40;1;0,1671448;0,0007629991;0,03841437;3,138314
3;12,29099;instantiate;0;0;0,8916667;0,7958333;0,8949794;0,4260333;0;0;0;40;159;0;0;0;0
3;12,92413;mouse;0;0;0,9210938;0,4509259;0,8949794;0,4260333;0;1;0,6331482;40;1;0,1671448;0,0007629991;0,03841437;3,138314
3;13,2933;mouse;1;0;0,8932292;0,4300926;0,8949794;0,4260333;0;1;1,002319;40;1;0,1022034;0,1930766;0,004420508;1,931846
3;13,2933;instantiate;0;0;0,8932292;0,4300926;0,07946706;0,2069198;0;0;0;40;160;0;0;0;0
3;14,22498;mouse;1;0;0,09635416;0,1976852;0,07946706;0,2069198;0;1;0,9316711;40;1;0,1342163;0,002402604;0,01924717;2,793728
3;14,22498;instantiate;0;0;0,09635416;0,1976852;0,8922302;0,3462161;0;0;0;40;161;0;0;0;0
3;15,00726;mouse;1;0;0,9111979;0,3615741;0,8922302;0,3462161;0;1;0,7822876;40;1;0,08609009;0,09686798;0,02440577;2,758719
3;15,00726;instantiate;0;0;0,9111979;0,3615741;0,2090169;0,1775608;0;0;0;40;162;0;0;0;0
3;15,95905;mouse;1;0;0,1997396;0,1986111;0,2090169;0,1775608;0;1;0,9517822;40;1;0,2022705;0,06293672;0,02300401;3,30137
3;15,95905;instantiate;0;0;0,1997396;0,1986111;0,4518938;0,5770937;0;0;0;40;163;0;0;0;0
3;16,64212;mouse;1;0;0,4393229;0,5421296;0,4518938;0,5770937;0;1;0,683075;40;1;0,08499146;0,1563429;0,03715526;2,384916
3;16,67383;instantiate;0;0;0,4393229;0,5421296;0,2719476;0,8474322;0;0;0;40;164;0;0;0;0
3;17,45804;mouse;1;0;0,2838542;0,8490741;0,2719476;0,8474322;0;1;0,7842102;40;1;0,1677856;0,207549;0,01201926;2,766473
3;17,45804;instantiate;0;0;0,2838542;0,8490741;0,1597345;0,06494635;0;0;0;40;165;0;0;0;0
3;18,24265;mouse;1;0;0,1377604;0,08148148;0,1597345;0,08090463;0;1;0,7846069;40;1;0,118866;0,06492496;0,02249758;2,798609
3;18,27499;instantiate;0;0;0,1377604;0,08148148;0,5545668;0,5764077;0;0;0;40;166;0;0;0;0
3;18,99219;mouse;1;0;0,5604166;0,5467592;0,5545668;0,5764077;0;1;0,7171936;40;1;0,08224487;-0,007747591;0,03022002;2,844748
3;18,99219;instantiate;0;0;0,5604166;0,5467592;0,9323431;0,6749728;0;0;0;40;167;0;0;0;0
3;19,72623;mouse;1;0;0,9341146;0,6824074;0,9323431;0,6749728;0;1;0,7340393;40;1;0,1693115;0,04030582;0,007642691;1,916331
3;19,75931;instantiate;0;0;0,9341146;0,6824074;0,220137;0,4269297;0;0;0;40;168;0;0;0;0
3;20,50998;mouse;1;0;0,2356771;0,4268518;0,220137;0,4269297;0;1;0,7506714;40;1;0,1343994;-0,00986135;0,01554024;2,453538
3;20,54358;instantiate;0;0;0,2356771;0,4268518;0,8722376;0,7911258;0;0;0;40;169;0;0;0;0
3;21,32724;mouse;1;0;0,8776042;0,7981482;0,8722376;0,7911258;0;1;0,7836609;40;1;0,08346558;0,1445282;0,008838156;3,313172
3;21,32724;instantiate;0;0;0,8776042;0,7981482;0,4461307;0,933763;0;0;0;40;170;0;0;0;0
3;22,07675;mouse;1;0;0,4588542;0,8916667;0,4461307;0,9228798;0;1;0,7495117;40;1;0,137207;0,08202475;0,03370675;1,761856
3;22,09274;instantiate;0;0;0,4588542;0,8916667;0,3896714;0,5861896;0;0;0;40;171;0;0;0;0
3;22,69333;mouse;1;0;0,3877604;0,6013889;0,3896714;0,5861896;0;1;0,6005859;40;1;0,1007385;0,07353339;0,01531891;1,516207
3;22,71045;instantiate;0;0;0,3877604;0,6013889;0,895463;0,6572092;0;0;0;40;172;0;0;0;0
3;23,5112;mouse;1;0;0,8981771;0,6625;0,895463;0,6572092;0;1;0,8007507;40;1;0,1821594;0,03205907;0,005946313;3,096303
3;23,54462;instantiate;0;0;0,8981771;0,6625;0,3713472;0,3830028;0;0;0;40;173;0;0;0;0
3;24,27731;mouse;1;0;0,3664063;0,4013889;0,3713472;0,3830028;0;1;0,7326965;40;1;0,09991455;0,006801963;0,01874268;1,822849
3;24,31348;instantiate;0;0;0,3645833;0,4013889;0,7978973;0,691084;0;0;0;40;174;0;0;0;0
3;24,961;mouse;0;0;0,8174479;0,7356482;0,7978973;0,691084;0;1;0,647522;40;1;0,09991455;0,006801963;0,01874268;1,822849
3;25,23071;mouse;1;0;0,7955729;0,6962963;0,7978973;0,691084;0;1;0,9172363;40;1;0,04962158;0,1086407;0,009874484;2,396171
3;25,24673;instantiate;0;0;0,7929688;0,6939815;0,1799586;0,4862843;0;0;0;40;175;0;0;0;0
3;25,98221;mouse;1;0;0,1796875;0,487037;0,1799586;0,4862843;0;1;0,7354736;40;1;0,1161194;0,03816789;0,001276509;2,31744
3;26,02716;instantiate;0;0;0,1796875;0,487037;0,0773398;0,7729676;0;0;0;40;176;0;0;0;0
3;26,79602;mouse;1;0;0,09114584;0,7481481;0,0773398;0,7729676;0;1;0,7688599;40;1;0,08273315;0,4951099;0,02840095;2,197197
3;26,79602;instantiate;0;0;0,09114584;0,7481481;0,3608176;0,186678;0;0;0;40;177;0;0;0;0
3;27,53055;mouse;1;0;0,3502604;0,2148148;0,3608176;0,186678;0;1;0,7345276;40;1;0,1178589;0,07980675;0,03005221;2,458817
3;27,53055;instantiate;0;0;0,3502604;0,2148148;0,06270197;0,6611578;0;0;0;40;178;0;0;0;0
3;28,29651;mouse;1;0;0,06692708;0,6300926;0,06270197;0,6611578;0;1;0,7659607;40;1;0,1210022;0,01817155;0,03135118;2,150062
3;28,29651;instantiate;0;0;0,06692708;0,6300926;0,2493536;0,2830045;0;0;0;40;179;0;0;0;0
3;29,12927;mouse;1;0;0,2479167;0,3143519;0,2493536;0,2830045;0;1;0,8327637;40;1;0,1028748;0,5855153;0,03138025;2,268923
3;29,14679;instantiate;0;0;0,2479167;0,3143519;0,7243841;0,7512854;0;0;0;40;180;0;0;0;0
3;29,91357;mouse;1;0;0,7421875;0,7402778;0,7243841;0,7512854;0;1;0,7667847;40;1;0,06655884;0,2679712;0,02093149;2,900398
3;29,91357;instantiate;0;0;0,7421875;0,7402778;0,1537639;0,07889393;0;0;0;40;181;0;0;0;0
3;30,73004;mouse;1;0;0,1497396;0,07592592;0,1537639;0,08090633;0;1;0,8164673;40;1;0,1367798;0,0535512;0,00640307;2,859544
3;30,73004;instantiate;0;0;0,1497396;0,07592592;0,7806394;0,1645792;0;0;0;40;182;0;0;0;0
3;31,51416;mouse;1;0;0,7955729;0,1523148;0,7806394;0,1645792;0;1;0,7841187;40;1;0,05197144;0,35688;0,01932429;2,933145
3;31,54794;instantiate;0;0;0,7955729;0,1523148;0,09710305;0,6122415;0;0;0;40;183;0;0;0;0
3;32,36554;mouse;1;0;0,09557292;0,6037037;0,09710305;0,6122415;0;1;0,8175964;40;1;0,1329346;0,007781446;0,008673859;2,832505
3;32,36554;instantiate;0;0;0,09557292;0,6037037;0,6433784;0,6869686;0;0;0;40;184;0;0;0;0
3;33,33099;mouse;1;0;0,6367188;0,6833333;0,6433784;0,6869686;0;1;0,9654541;40;1;0,1371155;0,1244723;0,007587275;1,669051
3;33,36526;instantiate;0;0;0,6367188;0,6833333;0,5241946;0,09700081;0;0;0;40;185;0;0;0;0
3;34,21667;mouse;1;0;0,5091146;0,1152778;0,5241946;0,09700081;0;1;0,8514099;40;1;0,2151184;0,012214;0,02369504;2,221112
3;34,21667;instantiate;0;0;0,5091146;0,1152778;0,06401995;0,4683176;0;0;0;40;186;0;0;0;0
3;35,04816;mouse;1;0;0,05729167;0,4564815;0,06401995;0,4683176;0;1;0,8314819;40;1;0,1181641;0,1078035;0,01361479;2,231226
3;35,04816;instantiate;0;0;0,05729167;0,4564815;0,786029;0,5648993;0;0;0;40;187;0;0;0;0
3;35,89929;mouse;1;0;0,7830729;0,5736111;0,786029;0,5648993;0;1;0,8511353;40;1;0,1182861;0,04987454;0,009199704;2,368676
3;35,91647;instantiate;0;0;0,7830729;0,5736111;0,3736881;0,1760253;0;0;0;40;188;0;0;0;0
3;36,76706;mouse;1;0;0,3552083;0,1722222;0,3736881;0,1760253;0;1;0,8505859;40;1;0,1828613;0,05067176;0,01886701;2,060957
3;36,76706;instantiate;0;0;0,3552083;0,1722222;0,9220045;0,501287;0;0;0;40;189;0;0;0;0
3;37,59946;mouse;1;0;0,9125;0,4962963;0,9220045;0,501287;0;1;0,8323975;40;1;0,08636475;0,09735024;0,01033715;2,752298
3;37,63675;instantiate;0;0;0,9125;0,4962963;0,5394058;0,3006198;0;0;0;40;190;0;0;0;0
3;38,36719;mouse;1;0;0,5460938;0,2967592;0,5394058;0,3006198;0;1;0,7304382;40;1;0,09841919;0,1146079;0,007722192;1,797622
3;38,38312;instantiate;0;0;0,5460938;0,2967592;0,7942341;0,1094472;0;0;0;40;191;0;0;0;0
3;39,35196;mouse;1;0;0,8;0,1351852;0,7942341;0,1094472;0;1;0,9688416;40;1;0,1158447;0,3710144;0,02637594;1,742538
3;39,35196;instantiate;0;0;0,8;0,1351852;0,8723127;0,8091403;0;0;0;40;192;0;0;0;0
3;40,26697;mouse;1;0;0,8611979;0,8013889;0,8723127;0,8091403;0;1;0,9150085;40;1;0,1523132;0,03709644;0,01355079;1,940372
4;0;instantiate;0;0;0,5096354;0,4300926;0,6708657;0,2180352;0;0;0;40;193;0;0;0;0
4;0,8833923;mouse;1;0;0,6692708;0,1949074;0,6708657;0,2180352;0;1;0,8833923;40;1;0,2827759;0,08776447;0,02318268;1,263386
4;0,9211426;instantiate;0;0;0,6684896;0,1949074;0,4413298;0,7154033;0;0;0;40;194;0;0;0;0
4;1,734283;mouse;1;0;0,4380208;0,7064815;0,4413298;0,7154033;0;1;0,8131409;40;1;0,06521606;0,05521899;0,009515678;1,7136
4;1,768982;instantiate;0;0;0,4380208;0,7064815;0,8675848;0,6252547;0;0;0;40;195;0;0;0;0
4;2,618652;mouse;1;0;0,8630208;0,6046296;0,8675848;0,6252547;0;1;0,8496704;40;1;0,09997559;0,2930185;0,02112398;2,637499
4;2,654999;instantiate;0;0;0,8619792;0,6046296;0,1167599;0,1316183;0;0;0;40;196;0;0;0;0
4;3,402496;mouse;0;0;0,0859375;0,1199074;0,1167599;0,1316183;0;1;0,7474976;40;1;0,09997559;0,2930185;0,02112398;2,637499
4;3,687744;mouse;1;0;0,1046875;0,1259259;0,1167599;0,1316183;0;1;1,032745;40;1;0,05010986;0,08395231;0,01334719;2,762899
4;3,687744;instantiate;0;0;0,1046875;0,1259259;0,9070831;0,6168745;0;0;0;40;197;0;0;0;0
4;4,504883;mouse;1;0;0,8903646;0,612963;0,9070831;0,6168745;0;1;0,8171387;40;1;0,0994873;0,00761193;0,01717;3,5005
4;4,536194;instantiate;0;0;0,8903646;0,612963;0,5348947;0,3988138;0;0;0;40;198;0;0;0;0
4;5,187256;mouse;1;0;0,546875;0,4009259;0,5348947;0,3988138;0;1;0,651062;40;1;0,100769;0,1392451;0,01216505;2,111857
4;5,202759;instantiate;0;0;0,546875;0,4009259;0,1452841;0,1007533;0;0;0;40;199;0;0;0;0
4;5,969116;mouse;1;0;0,1471354;0,1175926;0,1452841;0,1007533;0;1;0,7663574;40;1;0,1994019;0,01311773;0,01694072;2,119664
4;5,969116;instantiate;0;0;0,1471354;0,1175926;0,1261579;0,7268786;0;0;0;40;200;0;0;0;0
4;6,753601;mouse;1;0;0,1276042;0,699537;0,1261579;0,7268786;0;1;0,7844849;40;1;0,08605957;0,2683887;0,02737977;2,538629
4;6,77124;instantiate;0;0;0,1276042;0,699537;0,926475;0,3421406;0;0;0;40;201;0;0;0;0
